,pub_time,title,author,info
1090,2019,Regula Sub-rosa: Latent Backdoor Attacks on Deep Neural Networks,"Yuanshun Yao, Huiying Li, Haitao Zheng, Ben Y. Zhao",CoRR abs/1905.10447 (2019)
1091,2019,On the Robustness of the Backdoor-based Watermarking in Deep Neural Networks,"Masoumeh Shafieinejad, Jiaqi Wang, Nils Lukas, Florian Kerschbaum",CoRR abs/1906.07745 (2019)
1092,2019,TABOR: A Highly Accurate Approach to Inspecting and Restoring Trojan Backdoors in AI Systems,"Wenbo Guo, Lun Wang, Xinyu Xing, Min Du, Dawn Song",CoRR abs/1908.01763 (2019)
1093,2019,Invisible Backdoor Attacks Against Deep Neural Networks,"Shaofeng Li, Benjamin Zi Hao Zhao, Jiahao Yu, Minhui Xue, Dali Kaafar, Haojin Zhu",CoRR abs/1909.02742 (2019)
1094,2019,The Tale of Evil Twins: Adversarial Inputs versus Backdoored Models,"Ren Pang, Xinyang Zhang, Shouling Ji, Yevgeniy Vorobeychik, Xiapu Luo, Ting Wang",CoRR abs/1911.01559 (2019)
1095,2019,NeuronInspect: Detecting Backdoors in Neural Networks via Output Explanations,"Xijie Huang, Moustafa Alzantot, Mani B. Srivastava",CoRR abs/1911.07399 (2019)
1096,2019,Can You Really Backdoor Federated Learning,"Ziteng Sun, Peter Kairouz, Ananda Theertha Suresh, H. Brendan McMahan",CoRR abs/1911.07963 (2019)
1097,2019,"Revealing Perceptible Backdoors, without the Training Set, via the Maximum Achievable Misclassification Fraction Statistic","Zhen Xiang, David J. Miller, George Kesidis",CoRR abs/1911.07970 (2019)
1098,2019,Poison as a Cure: Detecting & Neutralizing Variable-Sized Backdoor Attacks in Deep Neural Networks,"Alvin Chan, Yew-Soon Ong",CoRR abs/1911.08040 (2019)
1099,2019,Label-Consistent Backdoor Attacks,"Alexander Turner, Dimitris Tsipras, Aleksander Madry",CoRR abs/1912.02771 (2019)
1100,2018,Backdoor detection systems for embedded devices,Sam L. Thomas,"University of Birmingham, UK, 2018"
1101,2018,Technical perspective: Backdoor engineering,Markus G. Kuhn,Commun. ACM 61(11): 147 (2018)
1102,2018,On Cryptographic Attacks Using Backdoors for SAT,"Alexander A. Semenov, Oleg Zaikin, Ilya V. Otpuschennikov, Stepan Kochemazov, Alexey Ignatiev",AAAI 2018: 6641-6648
1103,2018,Real-time Detection of Passive Backdoor Behaviors on Android System,"Yao Yao, Lipeng Zhu, He Wang",CNS 2018: 1-9
1104,2018,Learning-Sensitive Backdoors with Restarts,"Edward Zulkoski, Ruben Martins, Christoph M. Wintersteiger, Robert Robere, Jia Hui Liang, Krzysztof Czarnecki, Vijay Ganesh",CP 2018: 453-469
1105,2018,From Backdoor Key to Backdoor Completability: Improving a Known Measure of Hardness for the Satisfiable CSP,"Guillaume Escamocher, Mohamed Siala, Barry O'Sullivan",CPAIOR 2018: 198-214
1106,2018,Combiners for Backdoored Random Oracles,"Balthazar Bauer, Pooya Farshim, Sogol Mazaheri",CRYPTO (2) 2018: 272-302
1107,2018,Combiners for Backdoored Random Oracles,"Balthazar Bauer, Pooya Farshim, Sogol Mazaheri",IACR Cryptol. ePrint Arch. 2018: 770 (2018)
1108,2018,Backdoored Hash Functions: Immunizing HMAC and HKDF,"Marc Fischlin, Christian Janson, Sogol Mazaheri",CSF 2018: 105-118
1109,2018,Backdoored Hash Functions: Immunizing HMAC and HKDF,"Marc Fischlin, Christian Janson, Sogol Mazaheri",IACR Cryptol. ePrint Arch. 2018: 362 (2018)
1110,2018,Remote Desktop Backdoor Implementation with Reverse TCP Payload Using Open Source Tools for Instructional Use,"Yaswanth Kolli, Tauheed Khan Mohd, Ahmad Y. Javaid",EIT 2018: 249-254
1111,2018,Backdoor Attacks on Neural Network Operations,"Joseph Clements, Yingjie Lao",GlobalSIP 2018: 1154-1158
1112,2018,UFO - Hidden Backdoor Discovery and Security Verification in IoT Device Firmware,"Chin-Wei Tien, Tsung-Ta Tsai, Ing-Yi Chen, Sy-Yen Kuo",ISSRE Workshops 2018: 18-23
1113,2018,Spectral Signatures in Backdoor Attacks,"Brandon Tran, Jerry Li, Aleksander Madry",NeurIPS 2018: 8011-8021
1114,2018,Fine-Pruning: Defending Against Backdooring Attacks on Deep Neural Networks,"Kang Liu, Brendan Dolan-Gavitt, Siddharth Garg",RAID 2018: 273-294
1115,2018,"Backdoors: Definition, Deniability and Detection","Sam L. Thomas, Aurélien Francillon",RAID 2018: 92-113
1116,2018,ALIAS: A Modular Tool for Finding Backdoors for SAT,"Stepan Kochemazov, Oleg Zaikin",SAT 2018: 419-427
1117,2018,Turning Your Weakness Into a Strength: Watermarking Deep Neural Networks by Backdooring,"Yossi Adi, Carsten Baum, Moustapha Cissé, Benny Pinkas, Joseph Keshet",USENIX Security Symposium 2018: 1615-1631
1118,2018,Backdoor Decomposable Monotone Circuits and their Propagation Complete Encodings,"Petr Kucera, Petr Savický",CoRR abs/1811.09435 (2018)
1119,2018,How a simple bug in ML compiler could be exploited for backdoors,Baptiste David,CoRR abs/1811.10851 (2018)
1120,2018,Cryptography with Dispensable Backdoors,"Kai-Min Chung, Marios Georgiou, Ching-Yi Lai, Vassilis Zikas",IACR Cryptol. ePrint Arch. 2018: 352 (2018)
1121,2018,On the Existence of Non-Linear Invariants and Algebraic Polynomial Constructive Approach to Backdoors in Block Ciphers,Nicolas T. Courtois,IACR Cryptol. ePrint Arch. 2018: 807 (2018)
1122,2017,Backdoors into heterogeneous classes of SAT and CSP,"Serge Gaspers, Neeldhara Misra, Sebastian Ordyniak, Stefan Szeider, Stanislav Zivný",J. Comput. Syst. Sci. 85: 38-56 (2017)
1123,2014,Backdoors into Heterogeneous Classes of SAT and CSP,"Serge Gaspers, Neeldhara Misra, Sebastian Ordyniak, Stefan Szeider, Stanislav Zivný",AAAI 2014: 2652-2658
1124,2017,Open Sesame! Design and Implementation of Backdoor to Secretly Unlock Android Devices,"Junsung Cho, Geumhwan Cho, Sangwon Hyun, Hyoungshick Kim",J. Internet Serv. Inf. Secur. 7(4): 35-44 (2017)
1125,2017,"BackDoor: Sounds that a microphone can record, but that humans can't hear","Nirupam Roy, Haitham Hassanieh, Romit Roy Choudhury",GetMobile Mob. Comput. Commun. 21(4): 25-29 (2017)
1126,2017,Backdoor attacks against learning systems,"Yujie Ji, Xinyang Zhang, Ting Wang",CNS 2017: 1-9
1127,2017,Stringer: Measuring the Importance of Static Data Comparisons to Detect Backdoors and Undocumented Functionality,"Sam L. Thomas, Tom Chothia, Flavio D. Garcia",ESORICS (2) 2017: 513-531
1128,2017,Mathematical Backdoors in Symmetric Encryption Systems - Proposal for a Backdoored AES-like Block Cipher,"Arnaud Bannier, Eric Filiol",ICISSP 2017: 622-631
1129,2017,Low-cost detection of backdoor malware,"Huicong Loi, Aspen Olmsted",ICITST 2017: 197-198
1130,2017,Backdoor Trees for Answer Set Programming,"Johannes Klaus Fichte, Stefan Szeider",ASPOCP@LPNMR 2017
1131,2017,BackDoor: Making Microphones Hear Inaudible Sounds,"Nirupam Roy, Haitham Hassanieh, Romit Roy Choudhury",MobiSys 2017: 2-14
1132,2017,Indiscreet Logs: Diffie-Hellman Backdoors in TLS,"Kristen Dorey, Nicholas Chang-Fong, Aleksander Essex",NDSS 2017
1133,2017,Backdoor Treewidth for SAT,"Robert Ganian, M. S. Ramanujan, Stefan Szeider",SAT 2017: 20-37
1134,2017,Combining Treewidth and Backdoors for CSP,"Robert Ganian, M. S. Ramanujan, Stefan Szeider",STACS 2017: 36:1-36:17
1135,2017,Backdoor Sets for CSP,"Serge Gaspers, Sebastian Ordyniak, Stefan Szeider",The Constraint Satisfaction Problem 2017: 137-157
1136,2017,The Opacity of Backbones and Backdoors Under a Weak Assumption,"Lane A. Hemaspaandra, David E. Narváez",CoRR abs/1706.04582 (2017)
1137,2017,Targeted Backdoor Attacks on Deep Learning Systems Using Data Poisoning,"Xinyun Chen, Chang Liu, Bo Li, Kimberly Lu, Dawn Song",CoRR abs/1712.05526 (2017)
1138,2016,Backdoors to q-Horn,"Serge Gaspers, Sebastian Ordyniak, M. S. Ramanujan, Saket Saurabh, Stefan Szeider",Algorithmica 74(1): 540-557 (2016)
1139,2013,Backdoors to q-Horn,"Serge Gaspers, Sebastian Ordyniak, M. S. Ramanujan, Saket Saurabh, Stefan Szeider",STACS 2013: 67-79
1140,2016,No backdoor required or expected,CACM Staff,Commun. ACM 59(6): 8-9 (2016)
1141,2016,Detecting Stealthy Backdoors and Port Knocking Sequences through Flow Analysis,"Felix von Eye, Michael Grabatin, Wolfgang Hommel",Prax. Inf.verarb. Kommun. 38(3-4): 97-104 (2016)
1142,2016,Backdoors to Tractable Valued CSP,"Robert Ganian, M. S. Ramanujan, Stefan Szeider",CP 2016: 233-250
1143,2016,Backdoors in Pseudorandom Number Generators: Possibility and Impossibility Results,"Jean Paul Degabriele, Kenneth G. Paterson, Jacob C. N. Schuldt, Joanne Woodage",CRYPTO (1) 2016: 403-432
1144,2016,Backdoors in Pseudorandom Number Generators: Possibility and Impossibility Results,"Jean Paul Degabriele, Kenneth G. Paterson, Jacob C. N. Schuldt, Joanne Woodage",IACR Cryptol. ePrint Arch. 2016: 577 (2016)
1145,2016,Controlled Randomness - A Defense Against Backdoors in Cryptographic Devices,"Lucjan Hanzlik, Kamil Kluczniak, Miroslaw Kutylowski",Mycrypt 2016: 215-232
1146,2016,Strong Backdoors for Default Logic,"Johannes Klaus Fichte, Arne Meier, Irina Schindler",SAT 2016: 45-59
1147,2016,Backdoors to SAT,Serge Gaspers,Encyclopedia of Algorithms 2016: 167-170
1148,2016,Strong Backdoors for Linear Temporal Logic,"Arne Meier, Sebastian Ordyniak, M. S. Ramanujan, Irena Schindler",CoRR abs/1602.04934 (2016)
1149,2016,A Formal Treatment of Backdoored Pseudorandom Generators,"Yevgeniy Dodis, Chaya Ganesh, Alexander Golovnev, Ari Juels, Thomas Ristenpart",IACR Cryptol. ePrint Arch. 2016: 306 (2016)
1150,2015,A Formal Treatment of Backdoored Pseudorandom Generators,"Yevgeniy Dodis, Chaya Ganesh, Alexander Golovnev, Ari Juels, Thomas Ristenpart",EUROCRYPT (1) 2015: 101-126
1151,2016,Indiscreet Logs: Persistent Diffie-Hellman Backdoors in TLS,"Kristen Dorey, Nicholas Chang-Fong, Aleksander Essex",IACR Cryptol. ePrint Arch. 2016: 999 (2016)
1152,2016,DEcryption Contract ENforcement Tool (DECENT): A Practical Alternative to Government Decryption Backdoors,Peter Linder,IACR Cryptol. ePrint Arch. 2016: 245 (2016)
1153,2016,How to Backdoor Diffie-Hellman,David Wong,IACR Cryptol. ePrint Arch. 2016: 644 (2016)
1154,2015,Backdoors to tractable answer set programming,"Johannes Klaus Fichte, Stefan Szeider",Artif. Intell. 220: 64-103 (2015)
1155,2015,Backdoors to Normality for Disjunctive Logic Programs,"Johannes Klaus Fichte, Stefan Szeider",ACM Trans. Comput. Log. 17(1): 7 (2015)
1156,2013,Backdoors to Normality for Disjunctive Logic Programs,"Johannes Klaus Fichte, Stefan Szeider",AAAI 2013: 320-327
1157,2015,Variable-Deletion Backdoors to Planning,"Martin Kronegger, Sebastian Ordyniak, Andreas Pfandler",AAAI 2015: 3305-3312
1158,2015,Internet-facing PLCs as a network backdoor,"Johannes Klick, Stephan Lau, Daniel Marzin, Jan-Ole Malchow, Volker Roth",CNS 2015: 524-532
1159,2015,Netzbasierte Erkennung von mittels Port Knocking verstecksten Dienstern und Backdoors,"Felix von Eye, Michael Grabatin, Wolfgang Hommel",DFN-Forum Kommunikationstechnologien 2015: 57-67
1160,2015,Integrated Sensor: A Backdoor for Hardware Trojan Insertions,"Xuan Thuy Ngo, Zakaria Najm, Shivam Bhasin, Debapriya Basu Roy, Jean-Luc Danger, Sylvain Guilley",DSD 2015: 415-422
1161,2015,Covert remote syscall communication at kernel level: A SPOOKY backdoor,"Florian Kerber, Dominik Teubert, Ulrike Meyer",MALWARE 2015: 74-81
1162,2015,Devil in a box: Installing backdoors in electronic door locks,"Seongyeol Oh, Joon-Sung Yang, Andrea Bianchi, Hyoungshick Kim",PST 2015: 139-144
1163,2015,Solving d-SAT via Backdoors to Small Treewidth,"Fedor V. Fomin, Daniel Lokshtanov, Neeldhara Misra, M. S. Ramanujan, Saket Saurabh",SODA 2015: 630-641
1164,2014,Tradeoffs in the complexity of backdoors to satisfiability: dynamic sub-solvers and learning during search,"Bistra Dilkina, Carla P. Gomes, Ashish Sabharwal",Ann. Math. Artif. Intell. 70(4): 399-431 (2014)
1165,2014,Backdoor,Dirk Fox,Datenschutz und Datensicherheit 38(2): 119 (2014)
1166,2014,On Backdoors to Tractable Constraint Languages,"Clément Carbonnel, Martin C. Cooper, Emmanuel Hebrard",CP 2014: 224-239
1167,2014,Answer Set Solver Backdoors,"Emilia Oikarinen, Matti Järvisalo",JELIA 2014: 674-683
1168,2013,Backdoor Branching,"Matteo Fischetti, Michele Monaci",INFORMS J. Comput. 25(4): 693-700 (2013)
1169,2011,Backdoor Branching,"Matteo Fischetti, Michele Monaci",IPCO 2011: 183-191
1170,2013,Backdoors to the Tractability of Answer Set Programming,Johannes Klaus Fichte,Theory Pract. Log. Program. 13(4-5-Online-Supplement) (2013)
1171,2013,Backdoors to Tractability of Answer-Set Programming,Johannes Klaus Fichte,AAAI 2013: 1662-1663
1172,2013,Implementation and implications of a stealth hard-drive backdoor,"Jonas Zaddach, Anil Kurmus, Davide Balzarotti, Erik-Oliver Blass, Aurélien Francillon, Travis Goodspeed, Moitrayee Gupta, Ioannis Koltsidas",ACSAC 2013: 279-288
1173,2013,Towards reducing the attack surface of software backdoors,"Felix Schuster, Thorsten Holz",CCS 2013: 851-862
1174,2013,Preventing Backdoors in Server Applications with a Separated Software Architecture - (Short Paper),"Felix Schuster, Stefan Rüster, Thorsten Holz",DIMVA 2013: 197-206
1175,2013,Strong Backdoors to Bounded Treewidth SAT,"Serge Gaspers, Stefan Szeider",FOCS 2013: 489-498
1176,2013,Crowdsourcing Backdoor Identification for Combinatorial Optimization,"Ronan LeBras, Richard Bernstein, Carla P. Gomes, Bart Selman, R. Bruce van Dover",IJCAI 2013: 2840-2847
1177,2013,Backdoors to Abduction,"Andreas Pfandler, Stefan Rümmele, Stefan Szeider",IJCAI 2013: 1046-1052
1178,2013,Upper and Lower Bounds for Weak Backdoor Set Detection,"Neeldhara Misra, Sebastian Ordyniak, Venkatesh Raman, Stefan Szeider",SAT 2013: 394-402
1179,2013,Vulnerability-Based Backdoors: Threats from Two-step Trojans,"Kai Chen, Yingjun Zhang, Yifeng Lian",SERE 2013: 169-177
1180,2013,A generalized backdoor criterion,"Marloes H. Maathuis, Diego Colombo",CoRR abs/1307.5636 (2013)
1181,2012,Backdoors to Satisfaction,"Serge Gaspers, Stefan Szeider",The Multivariate Algorithmic Revolution and Beyond 2012: 287-317
1182,2012,Breakthrough Silicon Scanning Discovers Backdoor in Military Chip,"Sergei Skorobogatov, Christopher Woods",CHES 2012: 23-40
1183,2012,Backdoors to Acyclic SAT,"Serge Gaspers, Stefan Szeider",ICALP (1) 2012: 363-374
1184,2012,Detecting Stealthy Backdoors with Association Rule Mining,"Stefan Hommes, Radu State, Thomas Engel",Networking (2) 2012: 161-171
1185,2012,Strong Backdoors to Nested Satisfiability,"Serge Gaspers, Stefan Szeider",SAT 2012: 72-85
1186,2012,A Framework to Eliminate Backdoors from Response-Computable Authentication,"Shuaifu Dai, Tao Wei, Chao Zhang, Tielei Wang, Yu Ding, Zhenkai Liang, Wei Zou",IEEE Symposium on Security and Privacy 2012: 3-17
1187,2011,Finding Small Backdoors in SAT Instances,"Zijie Li, Peter van Beek",Canadian AI 2011: 269-280
1188,2011,Trusting the open latent IC backdoors,Farinaz Koushanfar,STC@CCS 2011: 1-2
1189,2011,TorusDesktop: pointing via the backdoor is sometimes shorter,"Stéphane Huot, Olivier Chapuis, Pierre Dragicevic",CHI 2011: 829-838
1190,2011,Backdoors to Tractable Answer-Set Programming,"Johannes Klaus Fichte, Stefan Szeider",IJCAI 2011: 863-868
1191,2011,Silencing Hardware Backdoors,"Adam Waksman, Simha Sethumadhavan",IEEE Symposium on Security and Privacy 2011: 49-63
1192,2010,Static detection of application backdoors - Detecting both malicious software behavior and malicious indicators from the static analysis of executable code,"Chris Wysopal, Chris Eng, Tyler Shields",Datenschutz und Datensicherheit 34(3): 149-155 (2010)
1193,2009,Simple Backdoors on RSA Modulus by Using RSA Vulnerability,"Hung-Min Sun, Mu-En Wu, Cheng-Ta Yang",IEICE Trans. Fundam. Electron. Commun. Comput. Sci. 92-A(9): 2326-2332 (2009)
1194,2009,Backdoor Sets of Quantified Boolean Formulas,"Marko Samer, Stefan Szeider",J. Autom. Reason. 42(1): 77-97 (2009)
1195,2007,Backdoor Sets of Quantified Boolean Formulas,"Marko Samer, Stefan Szeider",SAT 2007: 230-243
1196,2009,Matched Formulas and Backdoor Sets,Stefan Szeider,J. Satisf. Boolean Model. Comput. 6(1-3): 1-12 (2009)
1197,2007,Matched Formulas and Backdoor Sets,Stefan Szeider,SAT 2007: 94-99
1198,2009,"CPU bugs, CPU backdoors and consequences on security",Loïc Duflot,J. Comput. Virol. 5(2): 91-104 (2009)
1199,2008,"CPU Bugs, CPU Backdoors and Consequences on Security",Loïc Duflot,ESORICS 2008: 580-599
1200,2009,A chipset level network backdoor: bypassing host-based firewall & IDS,"Sherri Sparks, Shawn Embleton, Cliff Changchun Zou",AsiaCCS 2009: 125-134
1201,2009,Backdoors to Combinatorial Optimization: Feasibility and Optimality,"Bistra Dilkina, Carla P. Gomes, Yuri Malitsky, Ashish Sabharwal, Meinolf Sellmann",CPAIOR 2009: 56-70
1202,2009,A study on intrusion protection techniques against Linux kernel backdoor,"Jin Taek Kim, Jeong-Ho Kho, Min-Seok Hong, Choul Woong Son, Do-Won Lee, Sang-Jo Youk, Geuk Lee",ICHIT 2009: 86-90
1203,2009,Backdoors in the Context of Learning,"Bistra Dilkina, Carla P. Gomes, Ashish Sabharwal",SAT 2009: 73-79
1204,2008,Backdoor Trees,"Marko Samer, Stefan Szeider",AAAI 2008: 363-368
1205,2008,A New Empirical Study of Weak Backdoors,"Peter Gregory, Maria Fox, Derek Long",CP 2008: 618-623
1206,2008,"Tradeoffs in Backdoors: Inconsistency Detection, Dynamic Simplification, and Preprocessing","Bistra Dilkina, Carla P. Gomes, Ashish Sabharwal",ISAIM 2008
1207,2008,Computation of Renameable Horn Backdoors,"Stephan Kottler, Michael Kaufmann, Carsten Sinz",SAT 2008: 154-160
1208,2008,A New Bound for an NP-Hard Subclass of 3-SAT Using Backdoors,"Stephan Kottler, Michael Kaufmann, Carsten Sinz",SAT 2008: 161-167
1209,2007,Detecting and Guarding against Kernel Backdoors through Packet Flow Differentials,"Cheolho Lee, Kiwook Sohn",IEICE Trans. Commun. 90-B(10): 2638-2645 (2007)
1210,2007,A Timing-Resistant Elliptic Curve Backdoor in RSA,"Adam L. Young, Moti Yung",Inscrypt 2007: 427-441
1211,2007,Tradeoffs in the Complexity of Backdoor Detection,"Bistra Dilkina, Carla P. Gomes, Ashish Sabharwal",CP 2007: 256-270
1212,2007,From Horn Strong Backdoor Sets to Ordered Strong Backdoor Sets,"Lionel Paris, Richard Ostrowski, Pierre Siegel, Lakhdar Sais",MICAI 2007: 105-117
1213,2006,COTS and other electronic voting backdoors,"Rebecca T. Mercuri, Vincent J. Lipsio, Beth Feehan",Commun. ACM 49(11): 112 (2006)
1214,2006,Computing Horn Strong Backdoor Sets Thanks to Local Search,"Lionel Paris, Richard Ostrowski, Pierre Siegel, Lakhdar Sais",ICTAI 2006: 139-143
1215,2006,An Elliptic Curve Backdoor Algorithm for RSASSA,"Adam L. Young, Moti Yung",Information Hiding 2006: 355-374
1216,2005,Backdoor Sets for DLL Subsolvers,Stefan Szeider,J. Autom. Reason. 35(1-3): 73-88 (2005)
1217,2005,Backbones and Backdoors in Satisfiability,"Philip Kilby, John K. Slaney, Sylvie Thiébaux, Toby Walsh",AAAI 2005: 1368-1373
1218,2005,A Space Efficient Backdoor in RSA and Its Applications,"Adam L. Young, Moti Yung",Selected Areas in Cryptography 2005: 128-143
1219,2004,A self-checking signature scheme for checking backdoor security attacks in Internet,"Mohammed Fadle Abdulla, C. P. Ravikumar",J. High Speed Networks 13(4): 309-317 (2004)
1220,2004,The Backdoor Key: A Path to Understanding Problem Hardness,"Yongshao Ruan, Henry A. Kautz, Eric Horvitz",AAAI 2004: 124-130
1221,2004,Backdoor Creativity: Collaborative Creativity in Technology Supported Teams,"Hillevi Sundholm, Henrik Artman, Robert Ramberg",COOP 2004: 99-114
1222,2004,Remote Repair of Operating System State Using Backdoors,"Aniruddha Bohra, Iulian Neamtiu, Pascal Gallard, Florin Sultan, Liviu Iftode",ICAC 2004: 256-263
1223,2004,Detecting Backdoor Sets with Respect to Horn and Binary Clauses,"Naomi Nishimura, Prabhakar Ragde, Stefan Szeider",SAT 2004
1224,2003,Backdoor Attacks on Black-Box Ciphers Exploiting Low-Entropy Plaintexts,"Adam L. Young, Moti Yung",ACISP 2003: 297-311
1225,2003,Simple Backdoors for RSA Key Generation,"Claude Crépeau, Alain Slakmon",CT-RSA 2003: 403-416
1226,2003,Automatic Backdoor Analysis with Network Intrusion Detection System and Integrated Service Checker,"Jukka Juslin, Teemupekka Virtanen",IAW 2003: 122-126
